"DATE","gage_height","qual_code","NAME","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TMAX_C","TMIN_C"
1935-01-10,NA,NA,"TAHOE CITY, CA US",0.05,0.5,NA,NA,27,9,-9,-41.4
1935-01-11,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,35,11,5.4,-37.8
1935-01-12,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,29,9,-5.4,-41.4
1935-01-13,NA,NA,"TAHOE CITY, CA US",0.34,3.4,NA,NA,35,20,5.4,-21.6
1935-01-14,NA,NA,"TAHOE CITY, CA US",0.24,2.4,NA,NA,30,21,-3.6,-19.8
1935-01-15,NA,NA,"TAHOE CITY, CA US",0.5,5,NA,NA,25,17,-12.6,-27
1935-01-16,NA,NA,"TAHOE CITY, CA US",0.19,1.9,NA,NA,27,19,-9,-23.4
1935-01-17,NA,NA,"TAHOE CITY, CA US",0.29,2.9,NA,NA,29,21,-5.4,-19.8
1935-01-18,NA,NA,"TAHOE CITY, CA US",0.49,4.9,NA,NA,26,21,-10.8,-19.8
1935-01-19,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,25,-9,-12.6,-73.8
1935-01-20,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,28,-9,-7.2,-73.8
1935-01-21,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,30,9,-3.6,-41.4
1935-01-22,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,41,18,16.2,-25.2
1935-01-23,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,46,23,25.2,-16.2
1935-01-24,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,42,14,18,-32.4
1935-01-25,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,43,15,19.8,-30.6
1935-01-26,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,41,15,16.2,-30.6
1935-01-27,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,42,23,18,-16.2
1935-01-28,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,46,22,25.2,-18
1935-01-29,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,47,17,27,-27
1935-01-30,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,43,17,19.8,-27
1935-01-31,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,48,17,28.8,-27
1935-02-01,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,46,17,25.2,-27
1935-02-02,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,46,19,25.2,-23.4
1935-02-03,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,43,21,19.8,-19.8
1935-02-04,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,43,32,19.8,0
1935-02-05,NA,NA,"TAHOE CITY, CA US",0.36,3.6,NA,NA,42,32,18,0
1935-02-06,NA,NA,"TAHOE CITY, CA US",0.06,0.6,NA,NA,38,32,10.8,0
1935-02-07,NA,NA,"TAHOE CITY, CA US",0.04,0.4,NA,NA,37,30,9,-3.6
1935-02-08,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,40,21,14.4,-19.8
1935-02-09,NA,NA,"TAHOE CITY, CA US",0.14,1.4,NA,NA,30,19,-3.6,-23.4
1935-02-10,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,41,16,16.2,-28.8
1935-02-11,NA,NA,"TAHOE CITY, CA US",0.01,0.1,NA,NA,37,17,9,-27
1935-02-12,NA,NA,"TAHOE CITY, CA US",0.15,1.5,NA,NA,32,8,0,-43.2
1935-02-13,NA,NA,"TAHOE CITY, CA US",0.24,2.4,NA,NA,29,25,-5.4,-12.6
1935-02-14,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,35,12,5.4,-36
1935-02-15,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,40,-1,14.4,-59.4
1935-02-16,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,45,13,23.4,-34.2
1935-02-17,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,46,15,25.2,-30.6
1935-02-18,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,47,18,27,-25.2
1935-02-19,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,57,18,45,-25.2
1935-02-20,NA,NA,"TAHOE CITY, CA US",0.09,0.9,NA,NA,47,34,27,3.6
1935-02-21,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,46,14,25.2,-32.4
1935-02-22,NA,NA,"TAHOE CITY, CA US",0.06,0.6,NA,NA,47,20,27,-21.6
1935-02-23,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,33,23,1.8,-16.2
1935-02-24,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,29,9,-5.4,-41.4
1935-02-25,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,38,6,10.8,-46.8
1935-02-26,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,46,12,25.2,-36
1935-02-27,NA,NA,"TAHOE CITY, CA US",0.05,0.5,NA,NA,45,32,23.4,0
1935-02-28,NA,NA,"TAHOE CITY, CA US",0.15,1.5,NA,NA,41,27,16.2,-9
1935-03-01,NA,NA,"TAHOE CITY, CA US",0.07,0.7,NA,NA,34,27,3.6,-9
1935-03-02,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,39,20,12.6,-21.6
1935-03-03,NA,NA,"TAHOE CITY, CA US",0.44,4.4,NA,NA,39,16,12.6,-28.8
1935-03-04,NA,NA,"TAHOE CITY, CA US",0.37,3.7,NA,NA,26,21,-10.8,-19.8
1935-03-05,NA,NA,"TAHOE CITY, CA US",0.01,0.1,NA,NA,32,1,0,-55.8
1935-03-06,NA,NA,"TAHOE CITY, CA US",1.32,13.2,NA,NA,33,19,1.8,-23.4
1935-03-07,NA,NA,"TAHOE CITY, CA US",0.37,3.7,NA,NA,33,25,1.8,-12.6
1935-03-08,NA,NA,"TAHOE CITY, CA US",0.13,1.3,NA,NA,23,13,-16.2,-34.2
1935-03-09,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,32,-5,0,-66.6
1935-03-10,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,37,-6,9,-68.4
1935-03-11,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,43,5,19.8,-48.6
1935-03-12,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,49,14,30.6,-32.4
1935-03-13,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,56,14,43.2,-32.4
1935-03-14,NA,NA,"TAHOE CITY, CA US",0.18,1.8,NA,NA,50,27,32.4,-9
1935-03-15,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,34,5,3.6,-48.6
1935-03-16,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,40,5,14.4,-48.6
1935-03-17,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,45,9,23.4,-41.4
1935-03-18,NA,NA,"TAHOE CITY, CA US",0.34,3.4,NA,NA,37,10,9,-39.6
1935-03-19,NA,NA,"TAHOE CITY, CA US",0.01,0.1,NA,NA,34,11,3.6,-37.8
1935-03-20,NA,NA,"TAHOE CITY, CA US",0.74,7.4,NA,NA,33,22,1.8,-18
1935-03-21,NA,NA,"TAHOE CITY, CA US",0.48,4.8,NA,NA,28,20,-7.2,-21.6
1935-03-22,NA,NA,"TAHOE CITY, CA US",0.37,3.7,NA,NA,29,14,-5.4,-32.4
1935-03-23,NA,NA,"TAHOE CITY, CA US",0.04,0.4,NA,NA,34,22,3.6,-18
1935-03-24,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,39,12,12.6,-36
1935-03-25,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,41,13,16.2,-34.2
1935-03-26,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,49,15,30.6,-30.6
1935-03-27,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,46,19,25.2,-23.4
1935-03-28,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,51,14,34.2,-32.4
1935-03-29,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,54,17,39.6,-27
1935-03-30,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,54,21,39.6,-19.8
1935-03-31,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,48,25,28.8,-12.6
1935-04-01,NA,NA,"TAHOE CITY, CA US",0.01,0,NA,NA,50,24,32.4,-14.4
1935-04-02,NA,NA,"TAHOE CITY, CA US",1.65,0,NA,NA,40,29,14.4,-5.4
1935-04-03,NA,NA,"TAHOE CITY, CA US",1.17,0,NA,NA,38,32,10.8,0
1935-04-04,NA,NA,"TAHOE CITY, CA US",0.13,0,NA,NA,39,29,12.6,-5.4
1935-04-05,NA,NA,"TAHOE CITY, CA US",0.08,0,NA,NA,40,29,14.4,-5.4
1935-04-06,NA,NA,"TAHOE CITY, CA US",0.82,0,NA,NA,45,22,23.4,-18
1935-04-07,NA,NA,"TAHOE CITY, CA US",1.85,0,NA,NA,43,32,19.8,0
1935-04-08,NA,NA,"TAHOE CITY, CA US",0.21,0,NA,NA,31,23,-1.8,-16.2
1935-04-09,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,37,9,9,-41.4
1935-04-10,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,48,16,28.8,-28.8
1935-04-11,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,51,22,34.2,-18
1935-04-12,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,55,26,41.4,-10.8
1935-04-13,NA,NA,"TAHOE CITY, CA US",0.15,0,NA,NA,55,26,41.4,-10.8
1935-04-14,NA,NA,"TAHOE CITY, CA US",1.22,0,NA,NA,46,34,25.2,3.6
1935-04-15,NA,NA,"TAHOE CITY, CA US",0.69,0,NA,NA,37,32,9,0
1935-04-16,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,41,30,16.2,-3.6
1935-04-17,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,42,17,18,-27
1935-04-18,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,52,20,36,-21.6
1935-04-19,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,58,26,46.8,-10.8
1935-04-20,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,59,27,48.6,-9
1935-04-21,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,47,31,27,-1.8
1935-04-22,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,51,25,34.2,-12.6
1935-04-23,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,49,34,30.6,3.6
1935-04-24,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,45,31,23.4,-1.8
1935-04-25,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,59,25,48.6,-12.6
1935-04-26,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,60,25,50.4,-12.6
1935-04-27,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,63,28,55.8,-7.2
1935-04-28,NA,NA,"TAHOE CITY, CA US",0.2,0,NA,NA,61,29,52.2,-5.4
1935-04-29,NA,NA,"TAHOE CITY, CA US",0.07,0,NA,NA,40,32,14.4,0
1935-04-30,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,41,27,16.2,-9
1935-05-01,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,44,24,21.6,-14.4
1935-05-02,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,45,26,23.4,-10.8
1935-05-03,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,47,31,27,-1.8
1935-05-04,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,55,35,41.4,5.4
1935-05-05,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,65,27,59.4,-9
1935-05-06,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,63,32,55.8,0
1935-05-07,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,62,28,54,-7.2
1935-05-08,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,62,29,54,-5.4
1935-05-09,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,61,31,52.2,-1.8
1935-05-10,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,61,30,52.2,-3.6
1935-05-11,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,57,28,45,-7.2
1935-05-12,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,57,29,45,-5.4
1935-05-13,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,58,27,46.8,-9
1935-05-14,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,58,29,46.8,-5.4
1935-05-15,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,56,30,43.2,-3.6
1935-05-16,NA,NA,"TAHOE CITY, CA US",0.05,0,NA,NA,49,29,30.6,-5.4
1935-05-17,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,49,30,30.6,-3.6
1935-05-18,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,57,28,45,-7.2
1935-05-19,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,62,30,54,-3.6
1935-05-20,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,66,30,61.2,-3.6
1935-05-21,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,72,33,72,1.8
1935-05-22,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,69,35,66.6,5.4
1935-05-23,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,70,41,68.4,16.2
1935-05-24,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,67,39,63,12.6
1935-05-25,NA,NA,"TAHOE CITY, CA US",0.14,0,NA,NA,72,36,72,7.2
1935-05-26,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,70,35,68.4,5.4
1935-05-27,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,66,38,61.2,10.8
1935-05-28,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,66,33,61.2,1.8
1935-05-29,NA,NA,"TAHOE CITY, CA US",0.18,0,NA,NA,51,40,34.2,14.4
1935-05-30,NA,NA,"TAHOE CITY, CA US",0.05,0,NA,NA,46,33,25.2,1.8
1935-05-31,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,62,38,54,10.8
1935-06-01,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,66,35,61.2,5.4
1935-06-02,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,73,38,73.8,10.8
1935-06-03,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,76,36,79.2,7.2
1935-06-04,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,78,38,82.8,10.8
1935-06-05,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,80,40,86.4,14.4
1935-06-06,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,76,42,79.2,18
1935-06-07,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,76,39,79.2,12.6
1935-06-08,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,72,38,72,10.8
1935-06-09,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,70,34,68.4,3.6
1935-06-10,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,75,37,77.4,9
1935-06-11,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,76,41,79.2,16.2
1935-06-12,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,69,42,66.6,18
1935-06-13,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,72,32,72,0
1935-06-14,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,69,36,66.6,7.2
1935-06-15,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,68,28,64.8,-7.2
1935-06-16,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,71,39,70.2,12.6
1935-06-17,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,75,38,77.4,10.8
1935-06-18,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,78,38,82.8,10.8
1935-06-19,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,79,42,84.6,18
1935-06-20,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,80,38,86.4,10.8
1935-06-21,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,80,40,86.4,14.4
1935-06-22,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,78,39,82.8,12.6
1935-06-23,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,70,37,68.4,9
1935-06-24,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,75,34,77.4,3.6
1935-06-25,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,79,36,84.6,7.2
1935-06-26,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,77,41,81,16.2
1935-06-27,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,74,46,75.6,25.2
1935-06-28,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,72,35,72,5.4
1935-06-29,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,65,37,59.4,9
1935-06-30,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,70,34,68.4,3.6
1935-07-01,NA,NA,"TAHOE CITY, CA US",0.01,0,NA,NA,58,33,46.8,1.8
1935-07-02,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,71,35,70.2,5.4
1935-07-03,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,72,39,72,12.6
1935-07-04,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,72,37,72,9
1935-07-05,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,70,38,68.4,10.8
1935-07-06,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,62,39,54,12.6
1935-07-07,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,67,31,63,-1.8
1935-07-08,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,69,30,66.6,-3.6
1935-07-09,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,70,33,68.4,1.8
1935-07-10,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,75,31,77.4,-1.8
1935-07-11,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,82,38,90,10.8
1935-07-12,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,83,42,91.8,18
1935-07-13,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,87,51,99,34.2
1935-07-14,NA,NA,"TAHOE CITY, CA US",0.02,0,NA,NA,85,49,95.4,30.6
1935-07-15,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,83,50,91.8,32.4
1935-07-16,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,86,48,97.2,28.8
1935-07-17,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,89,49,102.6,30.6
1935-07-18,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,86,46,97.2,25.2
1935-07-19,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,82,45,90,23.4
1935-07-20,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,77,41,81,16.2
1935-07-21,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,76,41,79.2,16.2
1935-07-22,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,73,39,73.8,12.6
1935-07-23,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,74,38,75.6,10.8
1935-07-24,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,78,39,82.8,12.6
1935-07-25,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,74,40,75.6,14.4
1935-07-26,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,79,37,84.6,9
1935-07-27,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,78,41,82.8,16.2
1935-07-28,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,79,40,84.6,14.4
1935-07-29,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,85,40,95.4,14.4
1935-07-30,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,85,44,95.4,21.6
1935-07-31,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,78,54,82.8,39.6
1935-08-01,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,79,36,84.6,7.2
1935-08-02,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,84,40,93.6,14.4
1935-08-03,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,78,43,82.8,19.8
1935-08-04,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,78,40,82.8,14.4
1935-08-05,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,79,39,84.6,12.6
1935-08-06,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,81,36,88.2,7.2
1935-08-07,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,81,37,88.2,9
1935-08-08,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,82,37,90,9
1935-08-09,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,88,42,100.8,18
1935-08-10,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,85,48,95.4,28.8
1935-08-11,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,85,45,95.4,23.4
1935-08-12,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,89,45,102.6,23.4
1935-08-13,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,87,46,99,25.2
1935-08-14,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,83,46,91.8,25.2
1935-08-15,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,74,39,75.6,12.6
1935-08-16,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,76,40,79.2,14.4
1935-08-17,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,74,35,75.6,5.4
1935-08-18,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,75,39,77.4,12.6
1935-08-19,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,80,42,86.4,18
1935-08-20,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,85,43,95.4,19.8
1935-08-21,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,83,44,91.8,21.6
1935-08-22,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,85,44,95.4,21.6
1935-08-23,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,84,42,93.6,18
1935-08-24,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,84,44,93.6,21.6
1935-08-25,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,85,45,95.4,23.4
1935-08-26,NA,NA,"TAHOE CITY, CA US",0.12,0,NA,NA,77,57,81,45
1935-08-27,NA,NA,"TAHOE CITY, CA US",0.01,0,NA,NA,78,54,82.8,39.6
1935-08-28,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,77,49,81,30.6
1935-08-29,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,82,49,90,30.6
1935-08-30,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,84,44,93.6,21.6
1935-08-31,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,82,42,90,18
1935-09-01,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,82,38,90,10.8
1935-09-02,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,82,39,90,12.6
1935-09-03,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,83,38,91.8,10.8
1935-09-04,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,83,41,91.8,16.2
1935-09-05,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,81,42,88.2,18
1935-09-06,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,72,43,72,19.8
1935-09-07,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,77,38,81,10.8
1935-09-08,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,78,39,82.8,12.6
1935-09-09,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,81,39,88.2,12.6
1935-09-10,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,79,40,84.6,14.4
1935-09-11,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,77,40,81,14.4
1935-09-12,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,75,44,77.4,21.6
1935-09-13,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,76,38,79.2,10.8
1935-09-14,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,68,45,64.8,23.4
1935-09-15,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,75,40,77.4,14.4
1935-09-16,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,77,43,81,19.8
1935-09-17,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,80,41,86.4,16.2
1935-09-18,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,83,39,91.8,12.6
1935-09-19,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,81,40,88.2,14.4
1935-09-20,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,78,40,82.8,14.4
1935-09-21,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,80,42,86.4,18
1935-09-22,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,75,44,77.4,21.6
1935-09-23,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,76,35,79.2,5.4
1935-09-24,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,73,34,73.8,3.6
1935-09-25,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,74,36,75.6,7.2
1935-09-26,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,74,37,75.6,9
1935-09-27,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,73,35,73.8,5.4
1935-09-28,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,68,42,64.8,18
1935-09-29,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,70,32,68.4,0
1935-09-30,NA,NA,"TAHOE CITY, CA US",0.02,0,NA,NA,71,35,70.2,5.4
1935-10-01,NA,NA,"TAHOE CITY, CA US",0.16,0,NA,NA,63,42,55.8,18
1935-10-02,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,62,40,54,14.4
1935-10-03,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,64,30,57.6,-3.6
1935-10-04,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,67,31,63,-1.8
1935-10-05,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,68,31,64.8,-1.8
1935-10-06,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,69,31,66.6,-1.8
1935-10-07,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,63,32,55.8,0
1935-10-08,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,68,33,64.8,1.8
1935-10-09,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,68,30,64.8,-3.6
1935-10-10,NA,NA,"TAHOE CITY, CA US",0.03,0,NA,NA,71,39,70.2,12.6
1935-10-11,NA,NA,"TAHOE CITY, CA US",0.29,0,NA,NA,53,43,37.8,19.8
1935-10-12,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,56,37,43.2,9
1935-10-13,NA,NA,"TAHOE CITY, CA US",0.12,0,NA,NA,65,27,59.4,-9
1935-10-14,NA,NA,"TAHOE CITY, CA US",0.8,0,NA,NA,43,34,19.8,3.6
1935-10-15,NA,NA,"TAHOE CITY, CA US",0.12,0,NA,NA,40,29,14.4,-5.4
1935-10-16,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,44,25,21.6,-12.6
1935-10-17,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,54,26,39.6,-10.8
1935-10-18,NA,NA,"TAHOE CITY, CA US",0,0,NA,NA,60,26,50.4,-10.8
